id,SeriousDlqin2yrs,age,NumberOfTime30-59DaysPastDueNotWorse,NumberOfTimes90DaysLate,NumberOfTime60-89DaysPastDueNotWorse,MonthlyIncome,NumberOfDependents,DebtRatio
38971,0,38,1,0,0,8083,0,0.036244
38972,0,49,0,0,0,4166,3,0.009839
38973,0,53,0,0,0,6666,0,0.445628
38974,0,37,0,0,0,15000,2,0.169255
38975,0,41,0,0,0,4100,1,0.174592
38976,0,54,0,0,0,7000,0,0.070419
38977,0,33,0,0,0,NULL,0,1138
38978,0,51,3,2,0,6916,0,0.253
38979,0,51,1,0,0,9500,0,0.18356
38980,1,43,1,0,1,2166,0,0.253807
38981,1,51,4,0,1,5031,0,0.448132
38982,1,40,5,0,0,2305,0,1.401561
38983,0,62,0,0,0,10083,0,0.313864
38984,1,32,3,1,2,4350,0,0.359687
38985,1,27,0,0,0,NULL,0,2551
38986,1,44,0,0,0,NULL,0,1056
38987,0,74,0,0,0,NULL,0,1232
38988,1,50,0,0,0,20025,6,0.521073
38989,0,45,0,0,0,7071,0,0.342195
38990,0,46,0,0,0,6283,2,0
38991,0,45,0,0,0,9350,2,0.347556
38992,0,55,0,0,0,13994,2,0.249232
38993,1,55,0,0,0,2600,0,0.276817
38994,0,36,0,0,0,1154,2,0.097835
38995,0,60,0,0,0,20000,0,0.438178
38996,0,83,1,0,0,2409,0,0.262656
38997,1,39,1,0,0,15895,1,0.338324
38998,1,43,1,0,0,5200,0,0.763892
38999,1,54,0,5,1,NULL,1,1418
39000,0,66,0,0,0,2150,1,0
39001,0,28,0,0,0,1200,0,0.637802
39002,0,63,0,0,0,4510,2,0.013523
39003,1,31,0,8,0,2939,0,0
39004,0,31,0,0,0,0,3,835
39005,0,56,0,0,0,7000,2,0.390658
39006,1,52,4,0,0,9735,0,0.381882
39007,0,61,0,0,0,7000,0,0.085845
39008,0,61,0,0,0,2800,0,0.735452
39009,0,51,0,0,0,5000,3,0.806239
39010,0,58,1,0,0,3908,0,0.243029
39011,0,72,0,0,0,17000,0,0.069937
39012,0,32,0,0,1,5732,2,0.246468
39013,0,78,0,0,0,NULL,NULL,315
39014,1,23,0,0,1,1100,0,0.016349
39015,0,27,0,0,0,2800,0,0.131025
39016,0,53,0,0,0,8083,0,0.373949
39017,0,41,0,0,0,7550,0,0.415044
39018,1,56,0,0,0,2453,0,0.790546
39019,0,39,0,0,0,4158,1,0.638855
39020,0,46,1,0,0,9300,0,0.103107
39021,0,91,0,0,0,NULL,NULL,6
39022,0,67,0,0,0,4000,0,0.175206
39023,0,64,0,0,0,6000,1,0.008499
39024,0,93,0,0,0,NULL,0,14
39025,0,52,0,0,0,8450,0,0.549166
39026,0,58,0,0,0,8800,0,0.351324
39027,0,37,0,0,0,4350,0,0.560331
39028,0,34,0,0,0,7083,2,0.261152
39029,0,87,0,0,0,5927,0,0.002699
39030,0,60,0,0,0,4500,0,0.37014
39031,1,28,4,1,3,2803,0,0.339872
39032,0,55,0,0,0,12466,3,0.264859
39033,0,56,0,0,0,14193,0,0.245597
39034,0,67,0,0,0,23000,0,0.152167
39035,1,52,1,2,0,5556,0,0.496491
39036,1,55,0,0,0,9200,0,0.179328
39037,1,25,0,1,1,1731,0,0.080254
39038,1,39,1,0,0,2500,0,0.661335
39039,0,37,0,0,0,3500,1,0.153956
39040,0,42,0,0,0,6776,2,0.433968
39041,0,52,2,0,0,NULL,0,3251
39042,1,41,1,0,0,9200,2,0.688295
39043,0,61,0,0,0,NULL,0,5852
39044,1,56,0,0,0,5000,0,0.20016
39045,0,51,0,0,0,5600,2,0.209963
39046,0,62,0,0,0,26000,0,0.059536
39047,1,44,0,2,0,4500,0,0.009331
39048,1,24,0,0,0,500,0,0.315369
39049,1,30,1,0,1,4333,0,0.071758
39050,1,54,1,1,0,2600,0,0.317186
39051,0,34,0,0,0,4900,0,0.130178
39052,1,49,0,0,0,17500,3,0.855094
39053,0,23,0,0,0,929,0,0.037634
39054,0,52,0,0,0,4600,0,0.54336
39055,1,50,0,1,0,12365,2,0.199013
39056,0,70,0,0,0,NULL,0,787
39057,0,39,0,0,0,4000,4,0.528118
39058,0,57,1,2,0,19000,0,0.089469
39059,0,39,0,0,0,4200,0,0.409426
39060,1,59,1,0,0,4916,3,1.195444
39061,0,45,0,0,0,8000,2,0.090989
39062,0,80,0,0,0,NULL,0,3275
39063,0,60,0,0,0,550,0,6.961887
39064,1,26,0,0,0,1105,0,0.548825
39065,0,36,1,0,0,5000,0,0.296541
39066,1,31,0,3,0,3500,0,0.019423
39067,1,32,1,0,1,2234,1,0.531096
39068,1,38,1,1,0,8500,0,0.471474
39069,0,44,0,0,0,5324,0,0.407512
39070,1,28,2,0,4,NULL,0,3146
39071,0,50,0,0,0,8250,0,0.336808
39072,1,32,0,2,0,NULL,0,449
39073,0,77,0,0,0,5000,0,0.033193
39074,0,68,0,0,0,4440,0,0.373339
39075,0,48,0,0,0,NULL,0,75
39076,1,50,0,0,0,1750,1,0.272987
39077,0,72,0,0,0,NULL,NULL,81
39078,1,62,1,4,1,5800,2,0.280814
39079,0,59,0,0,0,10427,0,0.297277
39080,0,96,0,0,0,NULL,NULL,0
39081,1,23,0,0,0,1630,0,0.287554
39082,0,56,0,0,0,5833,0,0.330991
39083,0,85,0,0,0,1653,0,0.147521
39084,0,26,0,0,0,14250,1,0.04519
39085,0,39,0,0,0,NULL,3,2477
39086,0,49,0,0,0,NULL,3,0
39087,1,60,0,0,0,1700,0,0.002939
39088,0,37,0,0,1,5061,0,0.271237
39089,0,69,0,0,0,12334,0,0.389299
39090,0,29,0,0,0,3000,2,0.343219
39091,0,59,0,0,0,3700,0,0.442583
39092,0,71,0,0,0,2500,0,2.768892
39093,0,65,1,2,0,3230,0,0.539771
39094,0,52,0,0,0,17500,0,0.228787
39095,0,40,0,0,0,18600,2,0.617386
39096,1,32,6,0,1,3416,2,0.548142
39097,1,28,0,0,0,7000,2,0.026568
39098,0,60,0,0,0,4815,0,0.584095
39099,0,41,1,1,0,4000,2,0.294676
39100,0,61,0,0,0,NULL,0,45
39101,1,43,98,98,98,NULL,0,0
39102,0,45,0,0,0,17500,2,0.192446
39103,0,76,0,0,0,NULL,NULL,358
39104,0,63,0,0,0,18726,2,0.169007
39105,0,36,0,2,0,3400,0,0.160541
39106,0,35,0,0,0,10500,0,0.024093
39107,0,35,0,0,1,3186,1,0.174459
39108,0,36,0,0,0,NULL,0,1759
39109,0,56,0,0,0,9000,0,0.654816
39110,1,38,0,0,0,2666,2,0
39111,0,48,0,0,0,6166,0,0.492298
39112,0,48,0,0,0,NULL,0,3408
39113,1,64,2,0,1,NULL,0,3155
39114,0,33,0,0,0,5300,3,0.023203
39115,0,53,0,0,0,6834,0,0.11368
39116,0,45,0,0,0,NULL,0,632
39117,1,43,0,0,0,4066,2,0.433243
39118,1,67,1,0,0,8299,0,0.239518
39119,0,42,0,0,0,7500,1,0.047994
39120,1,70,0,0,0,NULL,0,319
39121,0,28,0,0,0,2775,0,0.663545
39122,1,40,1,0,0,42848,0,0.011249
39123,0,37,0,0,0,2860,3,0.833974
39124,1,52,0,0,0,6000,0,0.32128
39125,0,31,0,0,0,4000,0,0.218445
39126,1,46,3,0,0,4000,3,0.56136
39127,1,54,0,0,0,2166,0,0.200277
39128,1,36,0,0,0,NULL,0,963
39129,0,38,0,0,0,NULL,0,0
39130,0,41,0,0,0,5392,0,0.535324
39131,0,61,0,0,0,NULL,0,710
39132,0,31,0,0,0,3500,0,0
39133,0,39,0,0,0,NULL,0,2854
39134,0,46,0,0,0,NULL,0,3280
39135,1,44,1,0,0,8300,2,0.185881
39136,1,43,1,0,1,4242,3,0.105114
39137,1,47,6,0,2,8975,3,0.238079
39138,0,50,0,0,0,NULL,1,2425
39139,0,33,0,0,0,5064,0,0.126752
39140,0,47,0,0,0,4400,3,0.415815
39141,0,58,0,0,0,8900,0,0.436693
39142,1,50,2,0,0,2600,1,0.391388
39143,0,59,0,0,0,6683,0,0.168163
39144,0,75,0,0,0,6218,0,0.386557
39145,0,47,0,0,0,6666,3,0.102295
39146,0,69,0,0,0,8766,0,0.058857
39147,0,61,0,0,0,7666,0,0.008869
39148,1,44,1,3,0,2118,2,0.23832
39149,0,67,1,0,0,7395,0,0.714846
39150,1,43,0,0,0,4833,0,1.167356
39151,0,29,0,0,0,5833,0,0.084676
39152,1,47,0,2,0,2250,0,0.005331
39153,1,29,0,0,0,0,3,11
39154,0,62,0,0,0,12600,1,0
39155,0,33,0,0,0,5000,0,0.129774
39156,0,49,0,0,0,8100,1,0.299593
39157,0,57,0,0,0,5700,1,0.28153
39158,0,23,0,0,0,1200,0,0.000833
39159,1,31,0,3,0,3850,0,0.318099
39160,1,62,0,0,0,14833,1,0.141095
39161,0,47,0,0,0,NULL,0,5676
39162,0,39,0,0,0,5000,0,0.339932
39163,1,32,1,0,0,2435,0,0.180624
39164,1,38,1,6,3,1575,0,0.576777
39165,1,44,2,0,0,5853,2,0.627947
39166,0,65,0,0,0,NULL,NULL,133
39167,1,42,0,0,0,NULL,2,2644
39168,1,67,1,0,0,NULL,0,1245
39169,1,45,2,0,0,3600,1,1.256873
39170,0,56,1,0,0,4850,2,0.409606
39171,0,47,0,0,0,2500,3,0.383047
39172,0,58,0,0,1,9900,0,0.259873
39173,1,60,1,0,3,2600,0,0.418301
39174,0,69,0,0,0,2200,0,1.030895
39175,1,46,0,0,0,9100,2,0.43259
39176,0,42,0,0,0,6000,3,0.015831
39177,1,35,0,0,0,4200,1,1.256606
39178,0,68,0,0,1,3500,1,0.318195
39179,1,55,0,0,0,8500,0,0.586872
39180,0,58,0,0,0,15417,0,0.335452
39181,0,75,0,0,0,700,0,2.891583
39182,0,45,0,0,0,3164,0,0.250869
39183,0,49,1,0,0,2250,0,0.252332
39184,1,43,2,0,0,8291,1,0.44561
39185,0,50,0,0,0,5000,2,0.092781
39186,0,60,0,0,0,9266,1,0.259307
39187,0,37,0,0,0,NULL,0,127
39188,0,62,0,0,0,NULL,0,2
39189,0,37,3,0,0,15520,0,0.489981
39190,1,34,0,0,0,4300,1,0.988607
39191,0,63,0,0,1,2889,0,0.012803
39192,0,30,0,0,0,3360,0,0.207676
39193,0,61,0,0,0,8350,0,0.345108
39194,0,37,0,0,0,6250,0,0.448088
39195,0,66,0,0,0,3750,0,0.003999
39196,1,61,1,0,0,2936,1,0.272387
39197,0,68,0,0,0,3750,0,0.127166
39198,0,53,0,0,0,NULL,0,2299
39199,0,29,0,0,0,800,0,0.234707
39200,0,56,0,0,0,NULL,2,1064
39201,0,65,0,0,0,4431,0,0.090478
39202,0,52,0,0,0,10600,1,0.324309
39203,0,54,0,0,0,NULL,4,453
39204,1,61,2,0,4,NULL,0,889
39205,1,40,0,0,0,6000,0,0.388769
39206,1,43,6,1,1,7083,3,0.420949
39207,0,75,0,0,0,5833,0,0.004971
39208,1,72,1,0,0,NULL,1,2970
39209,0,77,0,0,0,10000,0,0.637536
39210,0,43,0,0,0,2435,1,2.458949
39211,0,76,0,0,0,5478,0,0.081402
39212,0,53,0,0,0,7500,2,0.538462
39213,0,68,0,0,0,25641,1,0.150885
39214,1,53,1,0,0,5833,1,1.241515
39215,1,54,1,0,2,5438,0,0.134767
39216,0,65,0,0,0,NULL,0,1528
39217,1,25,0,1,0,1200,0,0.020816
39218,0,36,0,0,0,4333,0,0.778957
39219,0,27,0,0,0,2800,0,0.178151
39220,0,51,0,0,0,NULL,0,1943
39221,1,53,0,6,0,NULL,0,1053
39222,0,75,0,0,0,5000,0,0.001
39223,1,48,3,0,0,13800,2,1.15209
39224,1,84,0,0,0,2916,0,0.158382
39225,1,53,1,1,2,4900,0,0.091206
39226,0,64,2,0,0,2880,0,0.26588
39227,1,47,1,0,1,5563,2,0.648275
39228,0,46,0,0,0,10000,3,0.256474
39229,1,23,0,0,0,3417,1,0.039789
39230,0,44,2,0,0,17833,4,0.344174
39231,0,69,0,0,0,NULL,0,1727
39232,0,54,0,0,0,8600,3,0.25218
39233,0,34,0,0,0,2840,0,0.033791
39234,0,69,0,0,0,6600,0,0.486896
39235,0,37,1,0,0,NULL,2,1136
39236,0,32,0,0,0,NULL,0,632
39237,0,71,0,1,0,5003,0,0.161071
39238,0,47,0,0,0,7256,3,0.247072
39239,0,31,0,0,0,3710,3,0
39240,0,84,0,0,0,3000,0,0.434522
39241,0,66,0,0,0,10000,0,0.121588
39242,0,47,0,0,0,8000,0,0.394326
39243,0,90,0,0,0,3100,0,0.007094
39244,0,52,0,0,1,5166,2,0.530095
39245,1,31,2,4,1,6250,0,0.222364
39246,1,47,0,10,0,3516,2,0.139323
39247,0,42,3,0,0,5542,3,0.78766
39248,0,77,0,0,0,4999,0,0.0048
39249,0,48,0,0,0,NULL,4,2346
39250,0,36,0,0,0,10000,2,0.259774
39251,0,76,0,0,0,NULL,0,1603
39252,0,44,1,0,0,3120,2,0.778276
39253,0,44,0,0,0,NULL,0,2731
39254,0,66,0,0,0,5834,0,0.230506
39255,0,67,0,0,0,19500,0,0.11784
39256,0,48,1,0,0,NULL,NULL,1292
39257,0,40,0,0,0,NULL,0,256
39258,0,74,0,0,0,5558,1,0.249685
39259,0,36,0,0,0,5000,0,1.034593
39260,1,46,1,4,1,8000,2,0.224847
39261,1,33,0,0,1,3000,0,0.277574
39262,1,66,1,1,0,9452,0,0.196975
39263,0,74,0,0,0,3130,0,0.519323
39264,1,45,0,4,6,5400,1,0.092575
39265,0,24,1,0,0,NULL,0,503
39266,0,31,0,0,0,NULL,0,421
39267,0,69,0,0,0,7452,0,0.290085
39268,1,43,5,2,2,3004,2,0.525125
39269,0,64,0,0,0,17666,0,0.001415
39270,0,42,1,0,0,8920,2,0.2734
39271,0,46,0,0,0,8083,0,0.532657
39272,0,71,0,0,0,NULL,NULL,722
39273,0,44,0,0,0,2600,0,0.181853
39274,1,28,0,1,0,2770,0,0.233851
39275,0,40,0,0,0,3250,0,0.315595
39276,0,52,2,0,0,10666,0,0.32924
39277,0,54,0,0,0,1600,1,0.75203
39278,0,39,0,0,0,10333,1,0.265822
39279,1,30,1,1,2,2400,0,0.988755
39280,0,75,0,0,0,NULL,0,44
39281,1,36,1,2,1,NULL,0,435
39282,0,22,0,0,0,1200,0,0.009159
39283,1,46,3,0,0,3750,4,0.502533
39284,0,62,0,0,0,10500,0,0.107133
39285,0,28,0,0,0,2250,0,0.337183
39286,1,49,98,98,98,NULL,0,0
39287,1,43,1,0,0,5600,0,0.210855
39288,0,54,0,0,0,10000,0,0.145685
39289,0,31,0,0,0,2500,0,0.163934
39290,1,57,3,1,0,6916,0,0.499349
39291,0,40,0,0,0,7500,3,0.496867
39292,0,47,0,0,0,4000,0,0.546363
39293,1,32,5,0,0,NULL,NULL,1618
39294,0,36,0,0,0,4200,0,0.045465
39295,0,44,0,0,0,3834,2,0.897001
39296,0,65,0,0,0,NULL,0,3225
39297,0,44,0,0,0,0,0,5587
39298,0,41,1,2,3,3882,1,0.17435
39299,1,43,0,0,0,5100,0,0.029406
39300,1,65,0,0,0,1133,0,0.555556
39301,0,61,0,0,0,NULL,0,205
39302,0,44,0,0,0,NULL,NULL,126
39303,1,43,0,0,0,2700,0,0.216957
39304,1,41,4,0,2,3500,3,0.515567
39305,0,42,0,0,0,NULL,0,7582
39306,1,28,0,1,0,4000,0,0.011997
39307,0,65,0,0,0,NULL,0,2
39308,0,53,0,0,0,NULL,0,2025
39309,0,45,0,0,0,6333,1,0.611146
39310,1,30,0,1,1,3000,0,0.006998
39311,0,72,0,0,0,4500,1,0.088647
39312,0,45,0,0,0,9592,0,0.3661
39313,0,32,0,0,0,3000,1,0.523159
39314,0,62,1,0,0,NULL,0,2342
39315,0,33,0,3,1,2700,0,0.087005
39316,0,40,1,0,0,8032,2,1.091498
39317,0,48,0,0,0,3166,2,0.573729
39318,0,63,1,0,0,15083,1,0.64996
39319,1,46,0,0,0,5400,1,0.21533
39320,0,40,0,0,0,4322,2,0.398797
39321,1,39,0,0,0,6833,1,0.232807
39322,1,27,0,0,0,0,0,207
39323,1,30,0,0,0,1500,0,0.039973
39324,0,43,0,0,0,5299,2,0.646038
39325,1,61,4,1,0,6833,0,1.962979
39326,1,42,0,0,1,8000,3,0.175853
39327,0,36,0,0,0,8000,2,0.24372
39328,0,43,0,0,0,12500,2,0.187185
39329,1,60,3,4,1,5795,0,0.295894
39330,0,46,0,0,0,7916,0,0.392194
39331,0,53,1,0,1,2366,1,0.427545
39332,0,64,0,0,0,NULL,0,53
39333,0,83,0,0,0,9000,0,0.009221
39334,0,38,1,0,0,4148,0,0.129429
39335,0,63,1,0,0,NULL,0,3333
39336,0,55,0,0,0,NULL,0,2076
39337,0,33,0,0,0,1775,0,0.065878
39338,0,65,0,0,0,5833,0,0.001028
39339,0,54,0,0,0,4800,3,0.249948
39340,0,63,0,0,0,NULL,0,4400
39341,1,38,1,0,0,NULL,0,2501
39342,0,58,0,0,0,NULL,1,2517
39343,1,29,0,1,0,2600,1,0.0396
39344,1,46,1,4,2,12485,3,0.118373
39345,0,60,0,0,0,11000,0,0.103536
39346,1,66,0,0,0,1800,0,0.02332
39347,1,65,0,0,0,2550,0,1.23481
39348,0,59,0,0,0,16770,0,0.140302
39349,0,55,0,0,0,4083,2,0.566357
39350,1,41,0,2,0,3750,1,0.027459
39351,0,62,0,0,0,10485,0,0.000858
39352,1,57,2,1,1,3650,2,0.446727
39353,0,68,0,0,0,2700,0,1.225472
39354,0,50,0,0,0,4644,0,0.372659
39355,0,59,0,0,0,1,0,74
39356,0,80,0,0,0,NULL,0,30
39357,0,53,0,0,0,8310,1,0.269643
39358,0,58,0,0,0,8664,0,0.245817
39359,0,49,0,0,0,6800,2,0.310248
39360,0,52,0,0,0,20900,2,0.245873
39361,1,24,0,1,4,NULL,0,94
39362,1,34,1,0,0,3500,1,1.050271
39363,0,58,0,0,0,2000,0,0.825087
39364,0,84,0,0,0,4360,0,0.001834
39365,0,72,0,0,0,NULL,NULL,9
39366,0,64,0,1,0,1531,0,0.906005
39367,0,71,0,0,0,3100,0,0.053209
39368,1,33,1,0,0,6500,1,0.477926
39369,0,58,0,0,0,8583,0,0.207246
39370,1,33,0,0,0,4240,2,0.808064
39371,1,37,4,3,2,4000,3,0.313172
39372,0,68,1,0,0,4209,0,0.323515
39373,1,50,0,0,0,4000,0,0.258435
39374,0,64,0,0,0,11250,1,0.682339
39375,0,67,0,0,0,7916,1,0.512442
39376,0,55,0,0,0,NULL,2,3286
39377,0,26,0,0,0,2250,0,0.235895
39378,1,85,1,0,0,NULL,0,784
39379,1,40,2,0,1,NULL,0,5656
39380,0,80,0,0,0,7852,0,0.04546
39381,0,33,0,0,0,4833,0,0.453455
39382,0,63,0,0,0,NULL,NULL,40
39383,0,34,1,0,0,5800,4,0.091191
39384,1,32,1,0,0,1960,0,0.176951
39385,1,65,1,1,0,4000,0,0.404399
39386,1,44,1,0,0,6112,0,0.432684
39387,0,62,0,0,0,NULL,0,1862
39388,0,54,0,0,0,NULL,0,3037
39389,0,56,0,0,0,4500,2,0.493224
39390,1,40,0,8,0,NULL,0,789
39391,0,68,0,0,0,1400,0,1.30621
39392,0,70,0,0,0,8614,1,0.234127
39393,1,34,0,0,0,7400,1,0.425618
39394,1,71,1,0,0,11700,0,0.02863
39395,0,33,1,0,0,7083,0,0.474167
39396,0,60,0,0,0,8548,1,0.362031
39397,0,86,0,0,0,2667,0,0.058471
39398,0,51,0,0,0,NULL,0,3431
39399,0,38,0,0,0,8120,3,0.3752
39400,0,60,0,0,0,7000,0,0.615769
39401,0,46,0,0,0,10528,3,0.257574
39402,0,43,0,0,0,4583,1,0.58966
39403,1,58,4,1,0,6800,0,0.3623
39404,0,38,0,0,0,2344,0,0.162473
39405,1,33,0,0,0,9657,2,0.205322
39406,1,27,2,0,2,4100,0,0.215069
39407,0,29,0,0,0,4050,0,0.441619
39408,0,42,0,0,0,4850,3,0.274789
39409,1,48,1,0,1,NULL,0,1196
39410,0,33,0,0,0,6083,0,0.037804
39411,1,32,0,0,0,2402,0,0.066583
39412,0,67,0,0,0,NULL,NULL,1316
39413,0,24,0,0,0,1,0,0
39414,0,35,0,0,0,6250,0,0.486962
39415,0,86,1,0,0,6083,0,0.681953
39416,0,34,0,0,0,7536,4,0.428154
39417,1,31,0,0,0,NULL,NULL,0
39418,0,66,0,0,0,2400,0,0.605998
39419,1,53,7,0,1,5424,4,0.524424
39420,0,55,0,0,0,3775,0,0.18035
39421,0,52,0,0,0,5000,1,0.586083
39422,0,71,0,0,0,15954,0,0.271514
39423,0,26,0,1,0,0,2,190
39424,0,66,0,0,0,NULL,0,76
39425,0,52,0,0,0,6600,0,0.52689
39426,1,38,0,3,1,3876,0,0.194222
39427,1,50,1,3,0,3749,0,0.7808
39428,1,52,1,0,1,3383,0,0.235225
39429,0,69,0,0,0,12000,0,0.054412
39430,0,55,0,0,0,10750,3,0.312343
39431,0,45,0,0,0,4453,1,0.213291
39432,0,52,0,0,0,4300,1,0.72797
39433,0,74,0,0,0,416,0,2.848921
39434,1,28,1,0,0,NULL,0,3825
39435,0,47,0,0,0,NULL,1,1718
39436,0,28,0,0,0,NULL,NULL,253
39437,0,48,2,1,1,6083,2,0.209237
39438,0,42,0,0,0,7300,4,0.334064
39439,1,67,0,2,2,NULL,NULL,94
39440,0,55,0,0,0,8333,1,0.193305
39441,1,47,0,0,0,8000,1,0.03812
39442,1,52,0,0,0,7800,0,0.292783
39443,0,32,0,0,0,2184,1,0.426087
39444,1,42,1,0,0,4500,0,0.792491
39445,0,60,1,0,0,10283,2,0.595488
39446,0,42,0,0,0,12164,3,0.242663
39447,0,53,0,1,0,18875,1,0.145052
39448,0,56,0,0,0,4768,1,0.36234
39449,0,62,0,0,0,NULL,0,1565
39450,1,32,2,1,1,2000,0,0.816592
39451,0,64,0,0,0,8500,5,0.393483
39452,0,40,0,0,0,5600,0,0.317622
39453,0,59,1,0,0,6070,0,0.70285
39454,1,28,0,2,0,1500,0,0.066622
39455,0,49,0,0,0,4852,1,0.482588
39456,0,44,0,0,0,3840,4,0.010154
39457,1,49,2,0,0,7708,3,0.644831
39458,0,50,0,0,0,17000,1,0.272396
39459,0,52,0,0,0,16208,0,0.138503
39460,1,52,2,0,0,2160,0,0.955113
39461,0,53,0,0,0,9220,0,0.137946
39462,0,42,0,0,0,5797,1,0.399103
39463,0,38,0,0,0,NULL,0,2224
39464,1,60,0,0,0,9916,0,0
39465,0,60,0,0,0,NULL,0,50
39466,0,42,0,0,0,5916,2,0.564644
39467,0,43,0,0,0,5833,1,0.556736
39468,0,56,0,0,0,NULL,0,123
39469,1,42,98,98,98,NULL,0,0
39470,0,54,0,0,0,5000,0,0.412517
39471,1,44,1,2,1,2855,1,0.464636
39472,1,60,0,0,0,NULL,0,3653
39473,1,56,0,1,1,3974,0,0.831195
39474,1,48,1,0,2,NULL,0,1900
39475,0,40,0,0,0,6400,2,0.756444
39476,0,78,0,0,0,10500,0,0.025617
39477,0,60,0,0,0,7700,1,0.227373
39478,0,47,0,0,0,9150,0,0.418096
39479,0,81,0,0,0,545,0,2.095238
39480,0,43,0,0,0,NULL,0,1422
39481,0,50,0,0,0,15000,3,0.496567
39482,0,28,0,0,0,1700,0,0.13639
39483,0,55,0,0,0,12050,0,0.376483
39484,0,72,0,0,0,4920,0,0.008738
39485,0,63,0,0,0,16200,0,0.126042
39486,1,39,3,0,0,7700,0,0.313985
39487,1,43,1,0,0,14249,2,0.548632
39488,0,67,0,0,0,7083,0,0.376906
39489,0,61,0,0,0,16500,0,0.235198
39490,0,62,0,0,0,5330,1,0.004127
39491,1,38,0,0,0,NULL,0,1097
39492,1,45,1,0,0,5816,2,0.325941
39493,0,27,0,0,0,5668,0,0.330393
39494,0,65,0,0,0,9483,3,0.227014
39495,1,49,5,1,0,3600,0,0.495696
39496,1,25,1,0,0,1700,0,0.02234
39497,0,23,0,0,0,3700,0,0.198865
39498,0,32,0,0,0,NULL,0,0
39499,0,44,0,0,0,5153,1,0.414047
39500,1,54,1,0,0,3050,0,0.26057
39501,1,47,2,5,1,4700,3,0.313125
39502,0,32,1,0,1,4197,0,0.189376
39503,0,40,0,0,0,NULL,0,502
39504,1,56,0,0,0,10500,1,0.65489
39505,0,25,1,0,0,1800,0,0.037757
39506,0,60,0,0,0,NULL,0,5052
39507,0,46,0,0,0,7000,2,0.293101
39508,0,56,0,0,0,NULL,2,5013
39509,1,41,1,2,1,NULL,4,71
39510,0,31,2,2,3,8000,1,0.376578
39511,1,57,3,0,0,2200,0,0.626533
39512,0,40,0,0,0,1500,2,0.091939
39513,0,24,0,0,0,200,0,0.064677
39514,1,43,4,0,1,4500,0,0.445901
39515,1,80,2,0,1,NULL,0,1255
39516,0,62,0,0,0,16666,1,0.51527
39517,1,29,1,2,0,NULL,0,534
39518,0,58,0,0,0,3333,0,0.357828
39519,0,39,0,0,0,3700,5,0.357201
39520,0,51,0,0,0,5740,5,1.1444
39521,0,72,0,0,0,4000,1,0.151962
39522,1,32,0,0,0,4000,0,0.12097
39523,1,25,0,0,0,1680,0,0.209399
39524,0,80,0,0,0,NULL,0,0
39525,0,78,0,0,0,2500,0,0.554978
39526,0,42,0,0,0,5300,3,0.410489
39527,0,67,0,0,0,NULL,0,3937
39528,0,62,0,0,0,11300,2,0.312981
39529,1,49,2,0,0,12350,0,0.154886
39530,0,50,0,0,0,7400,0,0.370896
39531,1,49,0,0,0,6700,1,0.111774
39532,0,49,0,0,0,7003,4,0.378926
39533,1,59,1,0,0,4000,0,0.24119
39534,1,67,1,0,0,NULL,0,3834
39535,0,49,0,0,0,10300,0,0.387244
39536,1,33,1,0,0,1900,0,0.360863
39537,1,32,0,3,0,1600,0,0.372892
39538,1,62,0,0,0,9400,2,0.66578
39539,1,48,1,0,0,7000,0,0.342237
39540,0,76,0,0,0,NULL,0,120
39541,0,57,0,0,0,27082,2,0.10106
39542,0,31,0,0,0,2500,1,0.692523
39543,0,72,1,0,0,12000,0,0.192567
39544,1,29,0,0,0,NULL,0,431
39545,0,59,2,0,0,3532,1,0.024908
39546,0,47,0,0,0,NULL,NULL,3644
39547,0,45,0,0,0,NULL,0,3371
39548,1,62,3,3,1,4800,0,0.182462
39549,0,30,0,0,0,4666,0,0.249411
39550,0,45,0,0,0,3513,0,0.784576
39551,0,78,0,0,0,9000,0,0.286635
39552,0,72,0,0,0,2390,0,0.020912
39553,0,39,0,0,0,5540,1,0.872586
39554,1,62,1,0,1,5400,0,0.506017
39555,0,32,0,0,0,7300,3,0.059581
39556,0,40,0,0,0,3830,0,0.371182
39557,1,29,1,0,0,1648,1,0.614312
39558,1,55,1,2,1,NULL,0,430
39559,0,58,1,0,1,NULL,0,601
39560,0,28,0,0,0,4049,1,0.231111
39561,1,36,0,0,0,10600,1,0.478634
39562,0,78,0,0,0,6504,1,0.222752
39563,1,35,6,3,0,2800,0,0.26669
39564,0,60,2,0,0,8314,2,0.370655
39565,0,50,0,0,0,8083,1,0.128773
39566,0,77,0,0,0,NULL,1,1598
39567,0,34,0,0,0,NULL,3,172
39568,0,81,0,0,0,NULL,0,145
39569,0,55,2,0,0,NULL,1,5366
39570,1,49,0,0,0,14300,3,0.229145
39571,1,25,0,2,1,3400,0,0.144663
39572,0,64,0,0,0,5600,0,0.399572
39573,1,32,1,2,2,3807,0,0.195378
39574,0,71,0,0,0,1850,0,0.252296
39575,0,61,0,0,0,NULL,0,2843
39576,0,70,0,0,0,NULL,0,0
39577,1,49,0,3,0,NULL,0,1021
39578,1,27,1,0,2,NULL,0,470
39579,0,55,0,0,0,5966,0,0.143623
39580,0,49,0,0,0,NULL,0,3138
39581,1,31,0,0,0,4000,0,0.00125
39582,0,75,0,0,0,3900,0,0.003589
39583,1,44,1,2,0,NULL,0,3972
